GLG_Player,GLG_Tm,GLG_Age,GLG_G,GLG_MP,GLG_PER,GLG_TS%,GLG_3PAr,GLG_FTr,GLG_ORB%,GLG_DRB%,GLG_TRB%,GLG_AST%,GLG_STL%,GLG_BLK%,GLG_TOV%,GLG_USG%,GLG_Ws-dum,GLG_OWS,GLG_DWS,GLG_WS,GLG_WS/48,GLG_Bpm-dum,GLG_OBPM,GLG_DBPM,GLG_BPM,GLG_VORP
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Gani Lawa,TOT,27,36,561,14.3,0.572,0.000,0.497,13.9,28.8,21.5,3.2,0.6,4.2,24.1,22.4,,-0.3,0.8,0.5,0.046,,-5.4,-0.9,-6.3,-1.0
Ricky Led,RE,23,50,1527,19.2,0.564,0.382,0.295,4.1,16.7,10.5,13.6,1.7,0.7,10.6,28.2,,2.6,1.2,3.8,0.118,,1.9,-1.5,0.3,1.5
Walter Lemon Jr,FO,23,47,1163,16.2,0.535,0.231,0.224,2.2,9.7,5.8,24.0,2.7,0.6,16.1,26.8,,0.0,1.3,1.3,0.056,,0.0,-0.4,-0.3,0.8
DeAndre Liggin,SF,27,34,1304,13.4,0.573,0.447,0.466,2.5,16.3,9.7,25.8,2.7,1.1,28.1,18.4,,0.2,2.5,2.7,0.100,,0.2,2.9,3.1,2.7
Denzel Livingto,RI,22,48,1195,13.9,0.561,0.540,0.378,1.9,15.7,8.8,8.5,2.3,1.7,7.0,14.7,,2.1,0.8,2.9,0.117,,0.8,-0.5,0.3,1.1
Kevon Loone,SA,19,12,230,18.0,0.474,0.261,0.252,16.9,25.0,20.9,6.3,1.7,4.1,8.2,25.2,,0.1,0.4,0.5,0.099,,-1.9,-0.6,-2.5,0.0
John Luca,FO,33,18,629,17.1,0.567,0.434,0.140,1.7,8.3,4.9,24.0,0.9,0.0,8.5,21.5,,1.3,0.4,1.7,0.129,,3.4,-2.4,1.0,0.8
Josh Magett,LO,26,45,1710,14.0,0.514,0.554,0.188,2.9,10.5,6.5,33.8,3.1,0.3,20.6,15.8,,1.7,1.6,3.3,0.092,,1.4,0.0,1.4,2.4
Renaldo Majo,BA,33,42,809,12.4,0.622,0.506,0.476,2.2,9.1,5.5,7.5,1.7,2.4,7.6,12.0,,1.6,0.5,2.1,0.123,,0.8,-0.1,0.8,0.9
Justin Mann,ER,26,18,179,11.1,0.454,0.000,0.293,17.2,18.3,17.7,2.6,1.1,5.6,16.3,13.6,,0.0,0.2,0.2,0.044,,-4.2,0.5,-3.7,-0.1
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Justin Mann,TOT,26,35,351,9.0,0.511,0.000,0.435,13.8,13.2,13.5,3.4,1.3,3.9,24.0,13.6,,-0.1,0.3,0.2,0.029,,-4.5,0.6,-3.9,-0.3
Justin Mann,ID,26,17,172,6.8,0.585,0.000,0.643,10.3,7.9,9.1,4.2,1.5,2.0,32.1,13.7,,-0.1,0.2,0.0,0.013,,-4.8,0.7,-4.1,-0.1
Devyn Marbl,ER,23,14,433,13.5,0.504,0.366,0.237,3.6,16.5,9.7,12.2,2.6,0.4,13.5,24.2,,-0.1,0.4,0.3,0.031,,-1.0,-1.1,-2.1,0.0
Boban Marjanovi,AU,27,3,79,43.6,0.797,0.000,0.195,20.4,30.7,25.8,23.9,0.7,4.1,16.8,30.3,,0.5,0.2,0.6,0.368,,11.5,3.1,14.6,0.5
Sean Marshal,WE,28,22,677,10.5,0.472,0.338,0.254,5.5,14.0,9.9,9.1,1.8,0.7,14.2,20.1,,-0.5,0.8,0.4,0.026,,-2.0,0.1,-1.9,0.0
Cartier Marti,IO,31,5,197,17.1,0.562,0.370,0.272,1.1,19.1,10.1,7.9,2.3,1.3,9.0,22.3,,0.2,0.3,0.6,0.145,,-0.1,0.6,0.6,0.2
Jarell Marti,IO,21,10,289,14.2,0.520,0.056,0.371,6.9,16.1,11.5,4.4,1.4,1.5,12.7,25.2,,-0.1,0.4,0.3,0.057,,-3.7,-0.9,-4.6,-0.3
Justin Marti,TE,25,12,170,9.2,0.500,0.480,0.320,6.7,17.4,12.1,4.1,1.4,1.9,12.3,16.5,,0.0,0.1,0.1,0.034,,-2.3,-1.8,-4.1,-0.1
Luke Martine,RE,25,11,156,13.2,0.591,0.796,0.111,3.4,16.5,10.1,7.5,1.5,1.5,9.6,16.4,,0.2,0.1,0.4,0.111,,1.5,-1.3,0.3,0.1
Bruce Masse,GR,25,7,211,12.8,0.500,0.188,0.232,5.6,9.5,7.6,23.2,2.4,0.4,19.1,19.9,,0.0,0.1,0.1,0.025,,-0.3,-0.9,-1.2,0.1
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Amadou Mbodj,RE,29,6,28,-0.2,0.581,0.000,0.333,7.6,14.7,11.2,0.0,0.0,2.8,46.6,9.4,,0.0,0.0,0.0,-0.060,,-7.4,-2.1,-9.4,-0.1
Ray McCallu,AU,24,9,347,13.7,0.516,0.292,0.204,2.0,8.8,5.6,20.0,1.8,0.5,13.3,22.2,,0.2,0.4,0.6,0.084,,0.2,-0.3,-0.1,0.3
Demetri McCame,AU,26,49,1228,11.2,0.538,0.490,0.191,0.5,10.1,5.5,14.2,1.2,0.2,12.3,17.2,,1.1,1.2,2.3,0.089,,0.0,-0.7,-0.6,0.7
KJ McDaniel,RI,22,16,577,15.6,0.575,0.434,0.209,7.0,17.4,12.2,12.1,1.2,4.2,18.0,18.5,,0.6,0.4,1.0,0.083,,0.7,0.6,1.3,0.8
Mitch McGar,OK,23,26,647,18.2,0.509,0.135,0.223,12.4,24.3,18.3,10.6,2.1,2.6,16.1,28.8,,-0.3,1.1,0.9,0.065,,-2.1,1.3,-0.8,0.3
Rodney McGrude,SF,24,48,1798,16.6,0.616,0.428,0.204,7.1,9.6,8.4,9.6,1.9,0.6,9.4,16.9,,4.3,2.5,6.9,0.184,,4.2,0.9,5.1,5.3
Jordan McRa,DE,24,29,1028,19.8,0.567,0.309,0.392,2.5,11.9,7.0,24.5,2.3,1.1,16.1,29.0,,1.2,0.7,1.9,0.087,,2.5,-1.1,1.4,1.4
Salah Mejr,TE,29,8,191,16.0,0.602,0.151,0.151,7.1,28.7,18.1,3.9,1.3,9.8,21.0,16.1,,0.0,0.3,0.3,0.088,,-3.9,3.9,0.0,0.2
Jordan Micke,MA,21,23,767,22.3,0.579,0.066,0.308,7.6,26.2,17.0,6.1,1.1,9.5,12.4,22.5,,1.0,1.5,2.5,0.157,,-2.1,4.2,2.2,1.3
LaQuentin Mile,BA,24,3,13,-11.2,0.000,0.333,0.000,8.4,0.0,4.3,0.0,0.0,0.0,25.0,13.5,,-0.1,0.0,-0.1,-0.324,,-13.1,-4.3,-17.5,-0.1
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Dane Mille,OK,25,26,450,12.5,0.508,0.146,0.470,7.6,13.5,10.5,16.8,1.7,2.5,21.9,21.7,,-0.4,0.6,0.2,0.017,,-3.3,1.5,-1.7,0.0
Malcolm Mille,MA,22,47,1496,14.0,0.639,0.529,0.328,3.9,10.5,7.2,5.4,1.0,3.0,11.4,15.0,,2.7,1.3,4.0,0.128,,1.8,0.5,2.3,2.7
Patrick Mille,TE,23,47,1248,17.0,0.557,0.163,0.450,4.2,9.8,7.0,22.8,2.4,0.9,13.7,19.3,,2.2,0.6,2.8,0.108,,1.3,-0.7,0.6,1.4
Nick Minnerat,CA,27,49,1459,19.3,0.629,0.332,0.325,5.6,20.2,12.9,4.2,1.0,0.4,10.8,24.1,,3.5,1.9,5.4,0.178,,2.1,-1.6,0.6,1.6
Luis Monter,SA,22,4,113,18.9,0.532,0.255,0.451,5.7,17.3,11.5,21.1,2.6,5.4,16.4,27.9,,0.0,0.2,0.2,0.090,,-1.2,2.5,1.4,0.2
Eric Morelan,RE,24,5,135,20.3,0.508,0.000,0.553,16.6,37.4,27.2,5.9,2.0,8.0,11.3,16.1,,0.2,0.3,0.5,0.163,,-2.4,4.4,2.1,0.2
Jordan Morga,CA,24,3,45,5.1,0.444,0.000,0.286,9.9,24.8,17.3,14.7,1.1,0.0,38.8,12.5,,-0.1,0.1,0.0,0.001,,-5.6,2.3,-3.3,0.0
Darius Morri,RI,25,3,85,19.5,0.538,0.371,0.200,6.2,10.0,8.1,22.8,2.8,0.0,5.0,19.3,,0.3,0.0,0.3,0.171,,3.6,-2.4,1.2,0.1
Donatas Motiejuna,RI,25,4,100,16.5,0.610,0.375,0.150,4.2,20.1,12.2,18.8,1.9,3.0,24.7,23.2,,0.0,0.1,0.1,0.050,,-0.9,-0.3,-1.2,0.0
Boubacar Moungor,OK,21,47,897,6.9,0.485,0.755,0.113,1.1,9.9,5.5,7.7,1.8,0.8,12.3,14.8,,-0.2,0.9,0.7,0.037,,-2.0,0.0,-2.1,0.0
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Byron Mullen,SF,26,27,694,10.7,0.473,0.471,0.178,7.8,26.1,17.3,8.3,1.2,1.2,16.1,20.0,,-0.5,1.3,0.8,0.057,,-2.6,0.6,-2.1,0.0
Xavier Munfor,BA,23,41,1383,20.7,0.596,0.278,0.337,1.5,12.9,7.0,32.2,1.5,1.1,16.0,26.5,,3.0,0.7,3.8,0.131,,3.6,-1.4,2.1,2.4
Toure' Murr,TE,26,36,1209,12.1,0.490,0.383,0.251,3.6,11.2,7.5,22.8,2.4,0.6,17.5,19.1,,0.1,0.6,0.7,0.029,,-0.1,-0.3,-0.4,0.8
Toure' Murr,SF,26,9,201,14.8,0.625,0.441,0.254,1.2,11.3,6.5,14.4,1.5,0.8,12.1,16.6,,0.4,0.3,0.7,0.156,,1.3,-0.4,0.9,0.2
Toure' Murr,TOT,26,45,1410,12.5,0.507,0.391,0.251,3.2,11.2,7.3,21.6,2.3,0.6,16.8,18.7,,0.5,0.9,1.4,0.047,,0.1,-0.3,-0.2,1.0
Youssou Ndoy,AU,24,49,941,19.9,0.635,0.004,0.783,13.7,25.9,20.1,6.5,1.2,4.8,21.7,18.5,,1.6,1.8,3.4,0.175,,-0.8,2.9,2.1,1.6
Jean Nguidjo,AU,21,4,10,-43.0,0.000,0.500,0.000,0.0,10.5,5.5,0.0,0.0,0.0,50.0,35.8,,-0.2,0.0,-0.2,-0.961,,-33.3,-5.0,-38.3,-0.2
Derrick Ni,GR,25,3,8,3.8,0.500,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,,0.0,0.0,0.0,-0.009,,-4.0,-4.6,-8.6,0.0
Lucas Nogueir,RA,23,11,277,18.3,0.618,0.152,0.266,9.8,18.8,14.4,18.3,1.4,5.5,21.4,17.7,,0.4,0.5,0.9,0.150,,0.5,4.0,4.5,0.8
Daniel Nwaelel,SA,31,16,471,11.5,0.545,0.532,0.260,1.6,13.6,7.6,12.1,1.1,1.3,14.6,20.7,,0.0,0.4,0.4,0.044,,-1.4,-1.2,-2.7,-0.1
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
J.J. O'Brie,ID,23,46,1657,14.3,0.555,0.269,0.211,3.1,13.4,8.2,12.5,2.1,0.7,11.6,17.7,,1.6,1.8,3.4,0.098,,-0.2,1.1,0.9,2.0
Terrence Oblesb,IO,27,19,211,5.7,0.460,0.614,0.200,1.6,10.0,5.8,7.3,1.2,0.4,16.5,19.0,,-0.3,0.2,-0.1,-0.020,,-4.1,-1.5,-5.6,-0.3
Kevin Olekaib,CA,23,4,47,10.6,0.597,0.467,0.267,2.4,7.1,4.7,3.1,1.0,0.0,10.7,17.4,,0.0,0.0,0.1,0.092,,-0.8,-2.4,-3.1,0.0
Daniel Orto,SA,25,20,471,16.9,0.595,0.006,0.551,4.6,18.4,11.5,10.8,2.0,9.8,22.7,26.2,,-0.3,0.9,0.6,0.063,,-4.9,4.9,0.0,0.4
Bubu Pal,SF,24,50,1347,13.2,0.605,0.164,0.902,1.6,9.0,5.4,15.2,1.2,0.2,17.6,19.6,,2.2,1.6,3.8,0.136,,-0.5,-0.8,-1.2,0.4
Jannero Parg,OK,36,2,42,25.1,0.655,0.483,0.000,2.5,5.0,3.7,28.7,1.2,0.0,14.7,33.8,,0.1,0.0,0.1,0.141,,7.3,-5.0,2.3,0.1
Bobby Ray Parks Jr,TE,22,32,426,10.5,0.491,0.240,0.364,6.4,9.5,8.0,8.7,2.1,0.6,12.3,17.2,,0.1,0.2,0.3,0.029,,-1.9,-1.5,-3.4,-0.2
Trevin Park,DE,24,2,18,-3.2,0.400,0.200,0.000,0.0,6.3,3.0,7.7,0.0,0.0,37.5,18.7,,-0.1,0.0,-0.1,-0.256,,-11.5,-3.9,-15.4,-0.1
Lamar Patterso,TOT,24,19,512,13.7,0.532,0.352,0.347,3.5,12.4,8.1,24.9,1.8,0.6,20.5,25.0,,0.0,0.7,0.7,0.063,,-0.3,0.1,-0.2,0.4
Lamar Patterso,CA,24,9,208,14.9,0.563,0.333,0.321,6.4,10.7,8.6,24.3,1.9,0.4,21.3,25.6,,0.1,0.3,0.3,0.080,,0.8,0.0,0.8,0.2
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Lamar Patterso,AU,24,10,304,12.9,0.509,0.365,0.365,1.5,13.5,7.8,25.3,1.7,0.8,19.8,24.5,,-0.1,0.4,0.3,0.051,,-1.1,0.1,-1.0,0.1
Adreian Payn,ER,24,3,105,22.1,0.531,0.111,0.413,6.3,25.4,15.4,25.2,3.4,0.0,16.8,37.6,,0.0,0.1,0.1,0.059,,0.3,0.1,0.4,0.1
Cameron Payn,OK,21,2,68,20.9,0.538,0.341,0.146,1.5,9.3,5.4,38.8,2.9,1.2,13.8,31.1,,0.1,0.1,0.2,0.133,,3.5,-1.0,2.5,0.1
Terran Pettewa,FO,23,49,1305,11.7,0.516,0.405,0.218,1.0,14.0,7.3,15.1,1.6,0.8,14.4,21.7,,-0.4,1.3,0.9,0.033,,-1.4,-0.3,-1.6,0.2
Walter Pitchfor,RA,23,5,72,1.2,0.293,0.471,0.235,6.3,26.5,16.7,0.0,0.7,1.1,17.6,13.8,,-0.2,0.1,-0.1,-0.084,,-10.2,-3.6,-13.8,-0.4
Ashton Pitt,GR,27,2,15,-4.5,1.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,66.7,8.9,,0.0,0.0,0.0,-0.144,,-6.1,-3.2,-9.3,0.0
Steven Pledge,TE,25,12,258,6.1,0.486,0.625,0.091,3.5,10.6,7.1,6.1,0.6,1.3,14.1,17.8,,-0.2,0.0,-0.2,-0.031,,-2.2,-2.9,-5.1,-0.3
Tibor Pleis,ID,26,28,883,17.2,0.637,0.079,0.269,10.1,27.3,18.6,8.3,0.7,3.9,18.4,16.7,,1.4,1.3,2.7,0.147,,-1.1,2.5,1.4,1.2
Sir'Dominic Pointe,CA,23,50,1013,12.7,0.488,0.184,0.285,4.1,20.9,12.5,7.0,2.3,5.5,14.0,17.8,,-0.6,2.2,1.6,0.074,,-3.9,4.6,0.7,1.1
Dwayne Polee Jr,RE,24,23,91,8.8,0.598,0.382,0.412,0.0,11.3,5.8,0.0,1.5,1.7,23.0,23.4,,-0.1,0.1,-0.1,-0.039,,-6.2,-4.4,-10.6,-0.3
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Keanau Pos,RA,23,36,413,7.5,0.590,0.000,0.165,9.0,13.9,11.5,2.1,0.4,2.3,25.5,12.0,,-0.1,0.4,0.3,0.038,,-4.2,-0.2,-4.4,-0.4
Norman Powel,RA,22,8,317,18.4,0.573,0.158,0.322,2.1,11.7,7.1,21.1,2.6,0.5,16.0,28.5,,0.2,0.4,0.6,0.098,,0.6,0.0,0.6,0.3
Phil Presse,ID,24,31,1102,14.5,0.532,0.419,0.270,2.8,11.6,7.1,30.1,2.9,0.7,22.0,20.5,,0.2,1.4,1.6,0.068,,0.0,0.9,0.9,1.3
Raphiael Putne,RI,25,48,1503,18.2,0.558,0.503,0.214,5.4,22.1,13.8,9.3,1.7,5.6,13.5,23.2,,1.7,1.6,3.2,0.103,,0.6,0.8,1.4,2.1
Aqeel Quin,RI,24,1,9,43.2,1.014,0.750,0.250,0.0,47.1,23.6,0.0,0.0,0.0,0.0,20.2,,0.1,0.0,0.1,0.439,,9.3,-11.3,-2.0,0.0
Jordan Raile,DE,23,32,607,7.5,0.481,0.021,0.316,7.9,16.1,11.8,6.8,1.5,3.3,23.4,9.8,,-0.2,0.5,0.3,0.025,,-3.3,2.1,-1.2,0.2
Levi Randolp,MA,23,50,1539,16.9,0.621,0.284,0.317,3.4,14.0,8.8,13.0,1.7,0.2,12.2,19.3,,3.3,1.4,4.8,0.148,,2.0,-0.3,1.7,2.4
Juvonte Reddi,CA,23,43,932,14.5,0.575,0.007,0.415,10.8,16.6,13.7,5.4,0.8,1.5,14.3,18.4,,1.1,1.2,2.3,0.119,,-1.2,0.4,-0.8,0.5
Travis Relefor,ID,25,16,288,8.9,0.547,0.361,0.246,4.2,5.5,4.9,7.7,2.3,0.9,16.1,12.4,,0.1,0.3,0.4,0.061,,-2.1,0.5,-1.6,0.0
Justin Reynold,TE,27,14,169,7.1,0.425,0.177,0.226,10.0,14.9,12.5,3.5,1.7,0.5,13.9,20.1,,-0.3,0.1,-0.2,-0.047,,-5.2,-3.0,-8.2,-0.4
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Josh Richardso,SF,22,4,153,22.1,0.571,0.378,0.230,4.8,8.9,7.0,16.8,3.3,2.8,8.9,26.1,,0.4,0.3,0.7,0.205,,3.8,1.1,4.9,0.4
Akeem Richmon,RE,24,14,139,20.4,0.673,0.884,0.174,3.1,9.6,6.4,7.4,0.7,0.6,5.1,23.0,,0.5,0.0,0.5,0.188,,6.9,-5.2,1.8,0.2
Da'Shonte Rile,ID,25,33,475,8.7,0.481,0.019,0.136,5.4,19.9,12.5,6.5,1.1,8.0,21.0,12.9,,-0.4,0.8,0.4,0.041,,-6.5,4.8,-1.6,0.1
Ronald Robert,RA,24,24,797,23.7,0.649,0.000,0.429,12.3,27.1,20.0,7.0,1.1,3.6,12.8,21.1,,2.2,1.3,3.6,0.215,,1.5,1.6,3.1,1.7
Glenn Robinso,FO,22,1,41,11.6,0.373,0.154,0.308,8.0,22.6,15.1,7.1,2.4,0.0,0.0,15.8,,0.0,0.1,0.0,0.050,,-4.1,0.2,-3.9,0.0
Ismael Romer,GR,24,27,420,13.8,0.588,0.019,0.447,8.2,28.9,18.5,4.0,1.1,0.7,12.7,15.0,,0.5,0.3,0.8,0.094,,-2.0,-1.7,-3.7,-0.3
Terry Rozie,MA,21,14,472,20.9,0.509,0.323,0.371,4.8,16.2,10.5,37.2,2.7,0.3,12.5,28.1,,0.9,0.6,1.5,0.153,,3.5,0.7,4.3,1.2
Ralph Sampso,MA,26,31,348,15.7,0.559,0.051,0.253,15.5,16.9,16.2,4.2,0.8,6.7,16.0,16.4,,0.4,0.5,0.9,0.125,,-1.9,1.7,-0.2,0.3
Damian Saunder,DE,27,1,17,1.7,0.205,0.500,0.500,12.5,20.1,16.1,0.0,2.8,0.0,17.0,14.5,,-0.1,0.0,-0.1,-0.150,,-9.1,-4.1,-13.2,-0.1
Wesley Saunder,TOT,22,38,653,10.5,0.489,0.070,0.504,6.2,15.3,10.9,12.6,2.1,0.7,16.0,12.6,,0.2,0.9,1.1,0.082,,-2.3,1.7,-0.5,0.4
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Wesley Saunder,AU,22,5,60,1.6,0.368,0.100,0.200,3.8,10.5,7.3,9.0,0.9,1.3,31.5,11.9,,-0.1,0.1,-0.1,-0.059,,-7.0,1.1,-5.9,-0.1
Wesley Saunder,WE,22,33,593,11.4,0.498,0.067,0.529,6.4,15.8,11.3,12.9,2.2,0.7,14.6,12.7,,0.3,0.8,1.2,0.096,,-1.8,1.8,0.0,0.5
Shannon Scot,RA,23,48,1390,12.1,0.486,0.341,0.213,2.4,12.0,7.4,29.1,2.7,0.3,20.7,17.9,,-0.1,1.8,1.7,0.058,,-1.0,0.9,-0.2,1.1
Mouhamed Sen,AU,29,1,16,-9.8,0.200,0.000,0.000,0.0,19.8,10.3,8.6,0.0,0.0,28.6,19.6,,-0.1,0.0,-0.1,-0.283,,-15.5,-1.0,-16.5,-0.1
Jarred Sha,SA,25,17,329,14.9,0.605,0.009,0.297,5.9,19.1,12.5,7.3,1.3,3.4,18.2,20.1,,0.1,0.4,0.6,0.082,,-3.7,0.6,-3.1,-0.2
D.J. Shumper,LO,25,22,331,11.2,0.506,0.042,0.583,12.7,23.8,18.0,7.4,2.4,5.4,28.5,10.9,,0.0,0.5,0.5,0.071,,-3.5,4.5,1.0,0.4
James Siaka,DE,23,5,81,18.4,0.632,0.000,0.769,21.0,18.2,19.6,8.3,2.9,2.8,14.7,10.6,,0.3,0.1,0.4,0.217,,2.9,2.3,5.3,0.2
Jordan Siber,ER,23,44,1132,12.6,0.517,0.492,0.117,1.3,10.6,5.7,8.6,2.5,0.6,10.7,24.4,,0.0,0.8,0.8,0.033,,-0.3,-2.4,-2.7,-0.3
Xavier Sila,BA,28,27,920,16.4,0.593,0.488,0.295,1.1,9.8,5.4,9.5,1.5,0.8,7.9,21.8,,2.0,0.4,2.4,0.125,,2.7,-2.3,0.4,0.9
Jonathon Simmon,AU,26,4,138,10.4,0.527,0.255,0.431,2.5,6.1,4.4,16.1,1.1,1.8,21.9,25.2,,-0.1,0.1,0.0,0.004,,-3.3,-1.2,-4.5,-0.1
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Marcus Simmon,FO,28,49,1298,9.1,0.502,0.235,0.291,6.3,11.8,8.9,9.0,1.4,1.5,14.6,12.8,,0.3,1.2,1.5,0.056,,-1.8,1.6,-0.2,1.0
Henry Sim,GR,25,40,1199,20.3,0.593,0.014,0.448,11.7,23.2,17.5,5.2,1.9,2.7,13.4,22.7,,2.4,1.2,3.5,0.141,,0.6,-0.3,0.3,1.2
Satnam Sing,TE,20,19,150,2.5,0.444,0.000,0.200,7.5,13.1,10.4,1.8,0.7,1.1,21.6,11.9,,-0.2,0.0,-0.1,-0.045,,-6.1,-2.0,-8.1,-0.4
EJ Single,ID,25,36,795,10.7,0.552,0.664,0.106,3.1,13.3,8.1,8.7,1.5,0.6,12.2,15.0,,0.5,0.8,1.3,0.076,,-0.6,-0.3,-1.0,0.3
EJ Single,TOT,25,46,1104,13.0,0.578,0.632,0.129,3.7,15.3,9.6,11.2,1.4,0.8,12.0,16.0,,1.3,1.1,2.5,0.107,,0.7,-0.1,0.6,1.2
EJ Single,RA,25,10,309,18.8,0.632,0.565,0.176,5.5,20.6,13.3,17.6,1.1,1.0,11.4,18.6,,0.8,0.4,1.2,0.186,,4.1,0.4,4.5,0.8
Ashton Smit,RA,26,24,256,4.5,0.475,0.421,0.246,2.6,7.0,4.9,16.0,0.8,0.3,25.8,14.5,,-0.3,0.2,-0.1,-0.024,,-4.5,-1.6,-6.1,-0.4
Greg Smit,RA,25,17,477,17.6,0.550,0.032,0.564,7.8,22.9,15.6,13.7,1.9,0.8,11.0,20.0,,0.7,0.7,1.4,0.144,,-0.2,1.5,1.3,0.7
Joshua Smit,RI,23,42,714,20.4,0.624,0.008,0.331,15.0,14.5,14.8,12.1,1.7,2.5,16.1,19.6,,1.9,0.4,2.3,0.153,,2.1,-0.6,1.6,1.1
Kenneth Smit,LO,23,31,422,6.8,0.420,0.400,0.263,1.5,12.2,6.6,24.5,2.0,0.4,25.9,14.5,,-0.5,0.3,-0.2,-0.022,,-4.7,-1.0,-5.7,-0.6
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Russ Smit,TOT,24,22,814,22.4,0.562,0.336,0.364,2.7,12.3,7.4,37.2,2.7,0.2,16.5,33.8,,1.2,0.6,1.8,0.107,,5.1,-1.1,4.0,2.0
Russ Smit,IO,24,1,38,5.0,0.473,0.304,0.130,2.9,11.7,7.3,10.6,0.0,0.0,22.3,36.3,,-0.2,0.0,-0.2,-0.201,,-8.4,-4.7,-13.2,-0.2
Russ Smit,DE,24,21,776,23.2,0.566,0.338,0.376,2.7,12.3,7.4,38.5,2.9,0.2,16.2,33.7,,1.4,0.6,2.0,0.122,,5.8,-0.9,4.9,2.2
Nigel Spike,SF,26,39,431,18.6,0.588,0.018,0.811,13.1,19.5,16.5,7.1,1.3,8.3,15.2,18.4,,0.6,1.0,1.6,0.179,,-1.1,4.1,3.0,0.9
Juwan State,DE,23,15,377,10.1,0.515,0.034,0.287,1.1,9.3,5.1,22.7,1.5,0.0,18.3,13.4,,0.2,0.1,0.3,0.040,,-2.4,-1.8,-4.2,-0.3
Juwan State,TOT,23,28,753,9.5,0.505,0.063,0.283,1.0,7.7,4.3,20.6,1.7,0.0,18.0,14.8,,0.0,0.4,0.4,0.025,,-3.4,-1.7,-5.1,-1.0
Juwan State,SA,23,13,376,8.8,0.497,0.087,0.279,0.9,6.1,3.4,18.5,1.8,0.0,17.6,16.2,,-0.2,0.3,0.1,0.009,,-4.4,-1.6,-6.0,-0.6
Alex Stepheso,IO,28,32,1060,20.3,0.574,0.008,0.489,15.9,28.8,22.4,5.5,0.7,3.4,14.5,20.9,,1.6,1.9,3.5,0.160,,-0.7,1.5,0.8,1.2
D.J. Stephen,CA,25,27,535,18.2,0.608,0.376,0.230,7.1,20.6,13.9,4.8,2.0,5.1,10.8,16.6,,0.9,1.1,1.9,0.175,,0.5,3.3,3.8,1.3
D.J. Stephen,TOT,25,38,913,19.5,0.626,0.368,0.263,6.9,19.1,13.0,4.9,2.1,4.3,8.9,16.7,,2.0,1.8,3.8,0.198,,1.6,2.8,4.4,2.4
