GLG_Player,GLG_Tm,GLG_Age,GLG_G,GLG_MP,GLG_PER,GLG_TS%,GLG_3PAr,GLG_FTr,GLG_ORB%,GLG_DRB%,GLG_TRB%,GLG_AST%,GLG_STL%,GLG_BLK%,GLG_TOV%,GLG_USG%,GLG_Ws-dum,GLG_OWS,GLG_DWS,GLG_WS,GLG_WS/48,GLG_Bpm-dum,GLG_OBPM,GLG_DBPM,GLG_BPM,GLG_VORP
Mac Koshwa,BA,27,50,1646,14.0,0.539,0.000,0.238,12.7,19.6,16.1,7.9,2.1,1.0,17.0,15.0,,0.9,2.7,3.6,0.104,,-1.1,2.7,1.7,2.5
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Ognjen Kuzmi,SA,24,29,889,18.1,0.538,0.007,0.303,14.9,24.7,20.1,7.7,0.8,5.3,12.7,18.7,,1.1,2.0,3.2,0.171,,-1.5,3.8,2.3,1.6
Doron Lam,TOT,23,35,1245,13.0,0.568,0.326,0.364,1.5,8.5,5.0,11.2,1.1,0.3,10.9,19.9,,1.6,0.4,2.1,0.080,,0.2,-2.3,-2.1,-0.1
Doron Lam,TE,23,21,685,14.6,0.614,0.331,0.372,1.2,6.9,4.1,12.7,1.4,0.5,11.9,19.2,,1.4,0.2,1.6,0.112,,1.2,-2.0,-0.8,0.3
Doron Lam,WE,23,14,560,11.1,0.513,0.321,0.354,1.9,10.5,6.0,9.5,0.7,0.1,9.7,20.8,,0.3,0.2,0.5,0.041,,-1.1,-2.6,-3.7,-0.4
Ricky Led,TE,22,26,853,14.1,0.528,0.311,0.257,4.1,10.4,7.3,18.4,2.0,0.6,14.1,20.9,,0.6,0.6,1.2,0.066,,0.3,-0.6,-0.3,0.6
Malcolm Le,DE,24,20,561,11.7,0.520,0.409,0.232,2.1,11.3,6.6,28.4,2.0,0.0,21.6,20.9,,-0.1,0.3,0.3,0.022,,-1.2,-1.5,-2.7,-0.2
Malcolm Le,TOT,24,32,803,12.8,0.518,0.404,0.235,2.6,12.3,7.4,28.2,1.7,0.0,18.6,20.5,,0.3,0.6,0.9,0.055,,-0.4,-1.2,-1.6,0.1
Malcolm Le,GR,24,12,242,15.2,0.514,0.391,0.241,3.7,14.7,9.3,27.6,1.2,0.0,11.1,19.6,,0.4,0.3,0.7,0.130,,1.4,-0.5,0.9,0.3
Bennie Lewi,FO,27,3,27,-8.5,0.128,0.700,0.400,0.0,16.7,8.1,9.3,0.0,0.0,7.8,20.8,,-0.2,0.0,-0.2,-0.287,,-12.7,-2.5,-15.2,-0.1
Vernon Lewi,TE,31,2,21,-2.0,0.000,0.143,0.000,15.2,14.7,14.9,0.0,4.5,0.0,0.0,13.7,,-0.1,0.0,-0.1,-0.179,,-11.7,-2.1,-13.9,-0.1
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Mario Littl,OK,27,22,699,12.1,0.539,0.426,0.266,3.1,9.5,6.4,13.9,1.4,0.6,13.4,18.7,,0.6,0.8,1.5,0.100,,0.3,0.3,0.7,0.8
Luke Louck,TOT,24,19,270,7.3,0.527,0.509,0.208,1.6,12.4,7.0,27.5,1.5,0.9,37.7,15.2,,-0.3,0.3,0.0,-0.007,,-4.4,-0.5,-4.9,-0.3
Luke Louck,MA,24,9,91,8.2,0.500,0.500,0.000,2.4,10.6,6.5,31.3,0.6,0.8,29.0,15.0,,0.0,0.1,0.1,0.038,,-3.7,-2.0,-5.6,-0.1
Luke Louck,ER,24,10,179,6.8,0.544,0.516,0.355,1.2,13.3,7.2,25.6,2.0,1.0,42.0,15.2,,-0.3,0.2,-0.1,-0.030,,-4.8,0.2,-4.6,-0.2
Kalin Luca,IO,25,35,1293,16.5,0.540,0.242,0.219,2.3,10.3,6.3,19.6,1.8,0.2,12.2,24.2,,1.4,0.9,2.3,0.085,,1.5,-1.3,0.2,1.2
Chadrack Lufil,SF,24,9,39,8.8,0.440,0.154,0.308,3.0,33.6,18.8,7.4,1.3,2.1,16.9,20.2,,-0.1,0.1,0.0,-0.030,,-8.4,0.2,-8.1,-0.1
Chukwudiebere Maduabu,FO,23,4,68,8.4,0.535,0.000,0.250,12.5,13.3,12.9,0.0,0.0,7.3,28.3,16.0,,-0.1,0.1,0.0,0.009,,-7.7,0.6,-7.1,-0.1
Ater Majo,LO,27,23,507,14.0,0.621,0.000,0.253,11.1,13.3,12.2,4.3,1.5,9.4,19.1,10.3,,0.6,0.5,1.0,0.098,,-1.0,4.2,3.2,1.1
Renaldo Majo,BA,32,46,1105,14.8,0.621,0.357,0.346,4.5,10.5,7.4,8.2,2.4,2.1,7.5,12.8,,2.4,1.6,4.0,0.174,,1.1,2.2,3.4,2.5
Devyn Marbl,ER,22,6,184,10.2,0.425,0.341,0.268,6.1,12.9,9.5,10.8,1.9,0.5,10.7,24.6,,-0.3,0.2,-0.1,-0.018,,-2.8,-1.3,-4.1,-0.2
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Khyle Marshal,AU,22,16,148,12.3,0.492,0.120,0.220,9.1,21.2,15.4,2.9,1.3,0.5,9.9,17.4,,0.0,0.2,0.2,0.060,,-3.8,-2.7,-6.5,-0.3
Todd May,WE,23,24,490,7.7,0.484,0.350,0.311,1.7,11.1,6.2,8.1,1.8,0.3,18.4,22.3,,-0.8,0.3,-0.5,-0.047,,-4.6,-2.1,-6.8,-1.0
Amadou Mbodj,ID,28,28,317,11.2,0.629,0.000,0.404,13.1,15.3,14.2,2.1,1.2,2.2,15.2,9.7,,0.5,0.1,0.6,0.087,,-1.5,-1.1,-2.6,-0.1
James Michael McAdo,SA,22,33,1081,23.5,0.613,0.009,0.501,9.7,17.0,13.6,10.9,3.0,5.1,12.8,23.5,,2.3,2.7,5.1,0.225,,1.6,5.1,6.6,3.9
Mike McCal,IO,23,30,319,6.9,0.458,0.374,0.099,1.4,7.8,4.6,15.0,1.3,0.3,16.7,15.7,,-0.2,0.1,-0.1,-0.011,,-3.5,-2.2,-5.7,-0.5
Leslie McDonal,ER,23,12,194,3.4,0.422,0.440,0.133,0.0,4.1,2.0,5.2,1.6,0.9,12.2,20.6,,-0.4,0.1,-0.3,-0.062,,-5.2,-2.6,-7.8,-0.5
Mitch McGar,OK,22,8,194,19.2,0.505,0.026,0.267,15.6,17.7,16.7,5.9,3.8,3.8,17.8,33.8,,-0.3,0.5,0.1,0.033,,-3.8,1.7,-2.1,0.0
Rodney McGrude,TOT,23,29,668,12.0,0.531,0.284,0.186,6.1,12.2,9.2,9.7,1.2,0.3,12.4,19.3,,0.3,0.7,1.0,0.069,,-1.2,-0.7,-1.9,0.0
Rodney McGrude,SF,23,3,74,10.6,0.631,0.412,0.059,6.3,10.3,8.4,11.2,0.7,0.0,18.7,12.8,,0.1,0.0,0.1,0.085,,0.1,-1.2,-1.1,0.0
Rodney McGrude,MA,23,26,594,12.2,0.523,0.274,0.196,6.1,12.5,9.3,9.5,1.2,0.4,11.9,20.1,,0.2,0.6,0.8,0.067,,-1.4,-0.7,-2.0,0.0
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Travis McKi,CA,22,4,47,11.6,0.577,0.538,0.000,5.1,20.0,12.7,3.4,2.3,1.8,18.8,15.8,,0.0,0.1,0.1,0.091,,-2.5,0.9,-1.7,0.0
Travis McKi,AU,22,5,30,-3.3,0.184,0.600,0.200,7.5,14.0,10.8,12.7,0.0,0.0,15.5,18.2,,-0.1,0.0,-0.1,-0.209,,-8.4,-3.2,-11.6,-0.1
Travis McKi,TOT,22,9,77,5.8,0.398,0.565,0.087,6.0,17.7,12.0,7.0,1.4,1.1,17.3,16.7,,-0.1,0.1,0.0,-0.026,,-4.8,-0.7,-5.5,-0.1
Trey McKinney-Jone,FO,24,16,491,13.3,0.528,0.289,0.295,3.7,13.3,8.4,11.0,1.4,0.0,8.3,18.3,,0.5,0.7,1.2,0.114,,-0.5,0.6,0.1,0.4
Mark McLaughli,ER,24,4,58,8.2,0.410,0.138,0.310,5.8,7.8,6.8,13.6,2.6,0.0,15.4,29.6,,-0.2,0.1,-0.1,-0.103,,-6.2,-2.2,-8.4,-0.2
Jerel McNea,BA,27,26,863,17.0,0.539,0.207,0.376,2.6,10.8,6.6,20.9,3.0,1.0,12.8,25.0,,0.9,1.4,2.3,0.128,,0.5,1.1,1.6,1.3
Jordan McRa,DE,23,13,447,16.4,0.559,0.387,0.272,2.4,10.7,6.5,17.8,1.5,2.3,10.1,22.4,,0.6,0.3,0.9,0.099,,1.4,-0.8,0.7,0.5
LaQuentin Mile,DE,23,10,202,10.8,0.484,0.040,0.573,4.8,12.1,8.3,20.4,1.4,0.4,19.0,24.1,,-0.2,0.1,-0.1,-0.034,,-4.5,-1.6,-6.1,-0.3
Milos Milisavljevi,SA,21,21,270,7.8,0.526,0.465,0.291,2.8,8.3,5.7,14.9,0.9,0.6,22.4,19.5,,-0.2,0.3,0.1,0.025,,-3.7,-1.0,-4.7,-0.3
Dane Mille,OK,24,22,303,9.9,0.518,0.030,0.313,7.5,7.9,7.7,12.2,1.8,2.9,23.9,13.8,,-0.1,0.4,0.3,0.046,,-3.1,2.7,-0.4,0.2
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Quincy Mille,TOT,22,18,509,28.3,0.628,0.374,0.434,8.9,20.5,14.4,9.3,2.1,7.2,9.1,27.8,,1.9,0.6,2.5,0.235,,4.3,0.9,5.2,1.5
Quincy Mille,RE,22,15,433,29.4,0.645,0.371,0.453,7.4,18.8,12.7,9.4,2.4,8.0,8.4,27.3,,1.8,0.4,2.3,0.251,,4.9,1.3,6.2,1.5
Quincy Mille,GR,22,3,76,22.0,0.524,0.390,0.317,17.6,29.8,23.8,8.7,0.7,3.1,13.0,31.0,,0.1,0.1,0.2,0.146,,0.7,-1.3,-0.6,0.0
Elijah Millsa,BA,27,19,695,17.3,0.553,0.198,0.565,5.2,19.0,11.9,20.4,2.7,0.6,18.1,25.3,,0.5,1.2,1.7,0.116,,-0.1,2.2,2.1,1.2
Akil Mitchel,RI,22,49,1335,14.5,0.598,0.120,0.394,9.5,23.3,16.2,7.6,1.6,1.8,17.6,13.8,,1.4,1.2,2.6,0.094,,-0.8,1.3,0.4,1.3
Dwayne Mitchel,WE,32,1,19,1.2,0.500,0.000,0.000,0.0,17.9,8.6,22.1,0.0,0.0,50.0,9.2,,0.0,0.0,0.0,-0.064,,-8.6,-1.8,-10.4,-0.1
Tony Mitchel,GR,22,6,149,15.8,0.608,0.057,0.343,9.7,21.7,15.8,4.0,1.0,2.7,11.0,13.3,,0.3,0.2,0.5,0.163,,-1.2,1.4,0.2,0.1
Jamario Moo,LO,34,10,321,12.4,0.502,0.489,0.085,2.6,17.0,10.0,14.1,1.6,4.9,13.3,14.0,,0.1,0.2,0.3,0.049,,-1.0,1.7,0.7,0.4
Cameron Moor,BA,24,8,120,9.2,0.381,0.105,0.158,7.8,21.6,14.5,11.0,1.2,4.0,9.0,15.1,,-0.1,0.2,0.1,0.045,,-5.3,2.7,-2.6,0.0
Reggie Moor,RE,25,7,144,10.8,0.486,0.429,0.306,5.1,3.6,4.4,13.4,2.4,0.4,12.6,16.3,,0.1,0.0,0.1,0.026,,-1.0,-2.6,-3.6,-0.1
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Eric Morelan,RE,23,7,201,19.0,0.564,0.000,0.451,14.9,28.8,21.4,6.3,1.9,3.5,14.1,18.2,,0.3,0.2,0.4,0.104,,-1.4,0.2,-1.2,0.1
Byron Mullen,SF,25,11,257,15.3,0.527,0.456,0.264,4.1,24.2,14.5,5.4,1.2,2.3,10.9,27.0,,0.0,0.3,0.3,0.058,,-2.3,-2.0,-4.2,-0.2
Xavier Munfor,BA,22,47,1029,15.2,0.556,0.378,0.290,2.2,14.1,8.0,18.4,2.1,0.9,15.1,21.5,,0.8,1.5,2.3,0.107,,-0.3,0.4,0.1,0.9
Eric Murph,AU,24,49,1113,16.5,0.568,0.387,0.157,5.7,20.2,13.2,10.5,1.2,3.0,12.6,22.3,,1.4,1.4,2.8,0.120,,0.6,-0.1,0.4,1.1
Kevin Murph,TOT,24,32,1012,16.0,0.590,0.301,0.394,2.1,12.0,7.0,14.7,1.6,0.5,17.3,26.1,,0.7,0.6,1.3,0.064,,0.2,-1.6,-1.4,0.2
Kevin Murph,ID,24,16,556,17.4,0.607,0.351,0.494,2.1,11.9,6.9,18.2,1.5,0.7,18.1,27.8,,0.6,0.0,0.7,0.058,,1.3,-2.6,-1.3,0.2
Kevin Murph,GR,24,16,456,14.3,0.566,0.235,0.262,2.2,12.1,7.2,10.4,1.8,0.3,16.1,23.9,,0.1,0.6,0.7,0.070,,-1.2,-0.4,-1.6,0.1
Toure' Murr,TOT,25,23,670,14.5,0.493,0.249,0.264,3.7,18.0,10.7,27.8,2.5,1.1,18.2,21.5,,0.1,0.5,0.6,0.044,,-1.3,0.5,-0.8,0.3
Toure' Murr,RI,25,16,451,14.9,0.511,0.289,0.312,4.1,18.5,11.1,30.9,2.1,0.9,19.9,20.6,,0.3,0.4,0.7,0.071,,-0.5,0.4,-0.1,0.4
Toure' Murr,ID,25,7,219,13.5,0.459,0.177,0.177,2.9,16.9,9.8,21.4,3.3,1.4,14.8,23.5,,-0.2,0.2,-0.1,-0.013,,-2.9,0.6,-2.3,0.0
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Mike Muscal,FO,23,6,179,17.2,0.548,0.033,0.344,11.9,20.2,15.9,8.8,1.1,2.8,13.5,20.0,,0.2,0.3,0.6,0.148,,-1.5,2.1,0.6,0.2
Shabazz Napie,SF,23,4,136,15.7,0.547,0.323,0.339,3.4,12.8,8.3,16.9,1.1,0.6,13.4,26.8,,0.1,0.1,0.2,0.079,,-0.2,-2.0,-2.2,0.0
Lucas Nogueir,FO,22,4,80,23.1,0.459,0.036,0.643,22.6,32.5,27.4,5.8,1.9,8.3,7.7,21.4,,0.1,0.2,0.3,0.191,,-2.4,4.4,2.0,0.1
Kevin Olekaib,CA,22,28,308,8.8,0.460,0.481,0.077,4.3,8.0,6.2,8.9,2.3,0.8,10.8,18.2,,-0.1,0.5,0.3,0.049,,-2.0,-0.1,-2.1,0.0
Arinze Onuak,CA,27,41,1420,22.4,0.607,0.002,0.571,15.3,26.6,21.0,7.3,1.3,2.2,12.9,22.2,,3.1,2.8,5.9,0.200,,1.7,1.7,3.4,3.2
Daniel Orto,GR,24,6,110,14.9,0.700,0.000,1.333,9.1,25.5,17.4,5.1,0.9,4.3,24.0,15.0,,0.2,0.2,0.4,0.171,,-2.3,2.4,0.1,0.1
Romero Osb,MA,24,18,512,17.9,0.547,0.244,0.296,6.5,20.1,13.3,13.0,0.7,0.9,10.5,27.2,,0.5,0.6,1.2,0.110,,0.2,-1.0,-0.7,0.3
Larry Owen,IO,32,36,1249,14.1,0.586,0.450,0.154,5.2,11.6,8.4,7.5,2.6,1.2,12.4,15.8,,1.6,1.3,2.9,0.112,,2.1,1.0,3.1,2.7
Bubu Pal,TOT,23,42,915,8.2,0.512,0.201,0.650,3.1,8.4,5.8,16.1,1.6,0.2,22.3,16.7,,-0.3,0.6,0.3,0.015,,-3.2,-0.8,-4.0,-0.8
Bubu Pal,TE,23,16,304,7.7,0.530,0.239,0.775,2.8,8.4,5.7,13.9,1.4,0.0,23.3,16.8,,-0.1,0.1,0.0,0.001,,-3.6,-1.7,-5.3,-0.4
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Bubu Pal,SF,23,26,611,8.5,0.503,0.182,0.587,3.2,8.4,5.9,17.2,1.6,0.3,21.7,16.7,,-0.2,0.4,0.3,0.022,,-3.0,-0.3,-3.3,-0.3
Brandon Pau,CA,23,43,1131,19.3,0.607,0.496,0.361,3.5,16.4,10.1,12.0,2.3,1.6,14.0,25.4,,2.1,2.1,4.2,0.177,,3.0,0.9,3.8,2.7
Adreian Payn,FO,23,6,188,14.8,0.503,0.106,0.500,7.9,29.5,18.4,11.4,0.5,1.8,13.9,21.9,,0.0,0.4,0.4,0.105,,-3.6,1.5,-2.1,0.0
Adreian Payn,AU,23,11,278,18.3,0.561,0.148,0.333,11.3,18.9,15.2,11.6,1.6,3.5,15.1,22.2,,0.4,0.4,0.7,0.123,,0.2,0.9,1.2,0.4
Adreian Payn,TOT,23,17,466,16.9,0.538,0.132,0.397,9.9,23.1,16.5,11.5,1.2,2.8,14.6,22.1,,0.4,0.7,1.1,0.115,,-1.3,1.2,-0.2,0.4
Norvel Pell,DE,21,4,42,23.8,0.763,0.000,0.333,7.6,23.7,15.5,0.0,1.1,17.2,17.9,16.8,,0.1,0.1,0.2,0.203,,-3.9,4.4,0.5,0.0
Kendrick Perr,IO,22,9,189,9.9,0.593,0.471,0.020,1.2,9.1,5.2,7.4,1.9,0.4,12.0,13.6,,0.2,0.1,0.3,0.079,,-0.2,-1.0,-1.2,0.1
Chris Porte,FO,36,45,786,15.0,0.556,0.006,0.337,11.1,19.1,15.0,5.2,3.4,1.4,12.6,12.4,,0.9,1.8,2.7,0.165,,-1.3,4.0,2.7,1.5
Tajuan Porte,RE,26,46,986,18.1,0.544,0.504,0.240,3.7,9.0,6.2,27.3,2.6,0.0,14.8,26.8,,1.5,0.1,1.6,0.076,,2.6,-3.3,-0.7,0.5
Dwight Powel,TOT,23,12,430,25.1,0.648,0.134,0.344,8.9,19.7,14.3,13.2,1.3,2.4,12.4,26.8,,1.3,0.5,1.8,0.197,,3.2,-0.3,3.0,0.9
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Dwight Powel,TE,23,8,302,25.8,0.659,0.167,0.327,8.5,17.3,13.0,14.9,0.9,2.6,10.9,26.2,,1.1,0.2,1.3,0.214,,4.7,-0.5,4.2,0.8
Dwight Powel,MA,23,4,128,23.4,0.622,0.051,0.390,10.0,25.1,17.6,9.1,2.0,1.8,15.8,28.3,,0.2,0.2,0.4,0.158,,-0.3,0.3,0.0,0.1
Casey Prathe,BA,23,45,1132,12.5,0.527,0.192,0.231,3.3,12.7,7.9,9.7,2.2,1.1,13.2,20.7,,0.1,1.6,1.7,0.072,,-2.4,0.7,-1.7,0.1
Phil Presse,MA,23,1,42,24.9,0.561,0.360,0.480,2.5,15.3,8.9,40.5,3.7,0.0,16.5,38.1,,0.1,0.1,0.1,0.159,,5.0,0.5,5.6,0.1
Brandon Provos,ER,24,15,317,10.3,0.584,0.507,0.288,3.2,5.7,4.4,10.8,1.9,0.5,18.0,14.0,,0.2,0.2,0.5,0.072,,-0.2,-0.5,-0.8,0.2
Quan Prowel,ID,30,15,350,11.2,0.550,0.350,0.060,5.2,19.0,11.9,7.7,1.1,1.5,11.2,14.0,,0.3,0.1,0.4,0.049,,-1.5,-0.8,-2.3,0.0
Raphiael Putne,RI,24,24,238,17.9,0.597,0.435,0.209,10.1,15.2,12.6,6.1,1.9,6.0,17.2,24.0,,0.2,0.3,0.5,0.097,,-0.1,0.2,0.0,0.2
Omar Ree,MA,27,2,19,-0.5,0.222,0.444,0.000,11.3,28.2,19.7,15.4,2.7,0.0,25.0,27.9,,-0.1,0.0,-0.1,-0.282,,-12.2,0.8,-11.4,-0.1
Willie Ree,GR,24,30,936,23.1,0.618,0.000,0.372,17.1,25.8,21.5,5.4,1.1,5.3,12.2,18.9,,2.4,1.8,4.3,0.219,,1.6,3.0,4.5,2.5
Willie Ree,TOT,24,47,1584,23.0,0.607,0.000,0.348,15.1,24.3,19.7,5.5,1.0,4.6,9.9,19.6,,4.2,2.6,6.9,0.208,,1.7,1.9,3.6,3.7
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Willie Ree,IO,24,17,648,22.9,0.594,0.000,0.319,12.2,22.1,17.2,5.8,1.0,3.7,6.9,20.6,,1.8,0.8,2.6,0.191,,1.8,0.5,2.3,1.2
Glen Ric,FO,24,14,332,17.2,0.586,0.300,0.385,4.2,11.6,7.8,16.4,2.1,1.3,16.0,24.0,,0.4,0.5,0.9,0.130,,0.7,1.0,1.6,0.5
Glen Ric,TOT,24,37,1009,18.7,0.544,0.436,0.366,4.6,14.4,9.4,18.5,2.5,1.2,12.1,26.5,,1.5,1.2,2.7,0.128,,2.3,0.0,2.3,1.8
Glen Ric,RI,24,23,677,19.4,0.530,0.482,0.359,4.8,15.7,10.2,19.6,2.8,1.2,10.6,27.8,,1.2,0.6,1.8,0.128,,3.0,-0.4,2.6,1.3
Akeem Richmon,RI,23,29,593,11.6,0.540,0.916,0.113,2.0,6.4,4.1,6.3,1.0,0.0,4.9,19.3,,0.9,0.0,1.0,0.078,,2.3,-4.5,-2.2,0.0
Ronald Robert,SA,23,2,59,39.2,0.747,0.000,0.531,16.6,29.7,23.5,18.8,0.0,5.6,11.2,31.7,,0.3,0.1,0.4,0.349,,8.6,2.4,11.0,0.3
Ronald Robert,DE,23,14,428,22.5,0.663,0.015,0.533,14.7,26.9,20.7,7.6,1.3,2.6,13.9,19.0,,1.2,0.5,1.7,0.189,,1.6,0.7,2.2,0.7
Ronald Robert,TOT,23,16,487,24.5,0.679,0.012,0.533,15.0,27.3,21.1,9.0,1.2,3.0,13.4,20.6,,1.5,0.6,2.1,0.209,,2.4,0.9,3.3,1.1
Russell Robinso,AU,29,3,34,-4.2,0.225,0.250,0.250,3.3,9.2,6.4,7.1,4.3,0.0,44.1,19.8,,-0.3,0.0,-0.2,-0.302,,-13.3,1.4,-12.0,-0.1
Titus Ruble,FO,23,3,44,11.6,0.553,0.000,0.400,7.3,12.8,10.0,13.7,0.0,1.9,14.5,13.8,,0.0,0.1,0.1,0.097,,-2.7,0.8,-1.9,0.0
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Victor Rud,DE,23,49,1529,14.7,0.535,0.391,0.302,4.3,19.6,11.8,12.5,1.4,0.9,11.7,22.6,,1.0,1.2,2.3,0.071,,-0.1,-0.6,-0.8,0.8
Walker Russel,WE,32,31,932,9.0,0.489,0.424,0.252,0.7,5.2,2.9,20.5,1.6,0.1,16.5,17.3,,-0.2,0.3,0.1,0.005,,-2.0,-2.7,-4.6,-1.0
Omar Samha,TE,26,18,219,5.7,0.358,0.161,0.107,13.6,9.4,11.5,4.0,1.9,2.2,17.0,13.3,,-0.3,0.2,-0.1,-0.020,,-4.5,0.3,-4.2,-0.2
JaKarr Sampso,DE,21,2,63,13.0,0.442,0.267,0.300,5.1,10.5,7.8,7.3,1.5,2.5,2.9,23.3,,0.0,0.0,0.0,0.020,,-3.3,-2.3,-5.5,-0.1
Ralph Sampso,MA,25,49,935,16.5,0.556,0.056,0.254,13.5,18.7,16.1,6.5,0.9,7.3,12.8,14.0,,1.4,1.7,3.1,0.159,,-1.2,4.3,3.1,2.0
Orlando Sanche,WE,26,33,822,11.1,0.470,0.169,0.238,8.7,19.1,13.7,7.5,1.5,2.3,15.6,20.1,,-0.8,0.9,0.1,0.007,,-3.8,0.1,-3.6,-0.6
Jerrell Sander,GR,26,1,1,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.015,,-5.8,1.1,-4.6,0.0
Michael Schachtne,TOT,28,24,343,6.5,0.432,0.185,0.115,7.7,8.7,8.2,3.1,0.6,0.0,9.9,19.5,,-0.4,0.2,-0.2,-0.024,,-4.7,-3.2,-7.8,-0.8
Michael Schachtne,MA,28,10,81,7.2,0.420,0.571,0.143,6.6,17.2,11.9,3.6,0.6,0.0,3.3,16.8,,0.0,0.1,0.1,0.043,,-3.5,-2.9,-6.3,-0.1
Michael Schachtne,ER,28,14,262,6.3,0.435,0.078,0.108,8.1,6.0,7.1,3.0,0.6,0.0,11.6,20.4,,-0.4,0.1,-0.2,-0.044,,-5.0,-3.2,-8.3,-0.7
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
D.J. Seele,DE,25,47,1646,18.4,0.625,0.372,0.358,2.9,10.1,6.4,23.1,2.1,0.3,16.2,22.3,,3.6,1.1,4.6,0.135,,3.5,-1.0,2.5,3.0
Mouhamed Sen,AU,28,7,81,22.3,0.648,0.000,1.421,15.2,23.3,19.4,1.8,1.8,7.4,16.3,19.3,,0.2,0.1,0.3,0.191,,-1.3,0.8,-0.5,0.1
Will Sheehe,LO,23,9,280,12.8,0.615,0.345,0.214,3.0,8.1,5.7,9.1,1.1,0.3,9.8,14.5,,0.5,0.0,0.5,0.085,,1.0,-2.7,-1.7,0.0
Will Sheehe,FO,23,8,155,11.0,0.507,0.244,0.244,6.2,10.2,8.1,5.6,0.7,0.5,2.2,13.2,,0.2,0.2,0.4,0.118,,-1.6,-0.1,-1.7,0.0
Will Sheehe,TOT,23,17,435,12.2,0.579,0.312,0.224,4.2,8.9,6.5,7.8,1.0,0.4,7.4,14.0,,0.7,0.2,0.9,0.097,,0.1,-1.8,-1.7,0.0
Jonathon Simmon,AU,25,50,1684,13.7,0.583,0.229,0.364,3.3,10.3,6.9,15.8,1.4,1.0,18.1,20.0,,1.7,1.2,2.9,0.083,,0.3,-0.6,-0.3,1.2
Marcus Simmon,FO,27,41,683,8.4,0.484,0.342,0.230,6.9,10.9,8.8,6.0,1.7,1.1,11.1,12.1,,0.2,1.0,1.2,0.085,,-2.3,1.8,-0.4,0.4
Chris Singleto,OK,25,17,423,9.6,0.454,0.424,0.311,7.2,18.5,12.9,7.4,2.5,3.1,18.9,20.8,,-0.6,0.9,0.2,0.026,,-3.7,2.8,-0.8,0.2
James Singleto,CA,33,21,657,13.0,0.531,0.269,0.264,8.8,19.7,14.3,8.5,0.8,2.9,16.6,18.2,,0.2,1.1,1.3,0.097,,-1.4,2.1,0.7,0.7
Peyton Siv,ER,24,38,1157,16.4,0.561,0.397,0.372,1.2,11.0,6.1,33.2,2.5,0.2,18.1,21.3,,1.6,1.3,2.9,0.120,,2.2,-0.6,1.6,1.7
