GLG_Player,GLG_Tm,GLG_Age,GLG_G,GLG_MP,GLG_PER,GLG_TS%,GLG_3PAr,GLG_FTr,GLG_ORB%,GLG_DRB%,GLG_TRB%,GLG_AST%,GLG_STL%,GLG_BLK%,GLG_TOV%,GLG_USG%,GLG_Ws-dum,GLG_OWS,GLG_DWS,GLG_WS,GLG_WS/48,GLG_Bpm-dum,GLG_OBPM,GLG_DBPM,GLG_BPM,GLG_VORP
Derrick Jones Jr,NA,20,16,463,18.2,0.553,0.318,0.293,6.7,19.5,13.1,9.6,1.8,5.2,11.8,22.2,,0.6,0.6,1.1,0.116,,-0.3,1.5,1.2,0.6
Derrick Jones Jr,TOT,20,18,512,19.1,0.562,0.324,0.342,6.5,19.9,13.1,10.1,1.6,5.0,11.0,22.4,,0.8,0.6,1.4,0.134,,0.1,1.2,1.2,0.7
Derrick Jones Jr,SF,20,2,49,27.3,0.632,0.381,0.810,4.1,23.7,13.7,15.6,0.0,3.3,3.4,24.8,,0.3,0.0,0.3,0.304,,3.8,-1.9,1.9,0.1
Jalen Jone,TOT,24,19,559,17.9,0.565,0.305,0.517,6.2,19.0,12.4,11.1,1.1,1.1,13.1,27.2,,0.8,0.5,1.3,0.110,,0.5,-1.8,-1.3,0.2
Jalen Jone,TE,24,7,205,14.6,0.572,0.373,0.506,8.7,15.2,11.8,5.8,0.7,0.4,15.1,22.9,,0.3,0.1,0.4,0.090,,0.3,-3.3,-3.0,-0.1
Jalen Jone,SW,24,12,354,19.9,0.561,0.273,0.523,4.7,21.2,12.7,14.1,1.4,1.5,12.2,29.6,,0.5,0.4,0.9,0.122,,0.6,-0.9,-0.2,0.3
Matt Jone,RE,,29,788,9.2,0.502,0.442,0.246,3.0,11.3,7.1,5.3,2.4,0.5,11.7,14.5,,0.1,0.9,1.0,0.059,,-1.0,1.5,0.5,0.8
Perry Jone,WO,26,15,356,17.4,0.583,0.241,0.159,5.6,18.1,12.0,10.2,1.6,2.9,14.4,22.4,,0.3,0.4,0.7,0.095,,-0.6,0.4,-0.2,0.3
Roosevelt Jone,CA,25,5,109,14.5,0.396,0.000,0.154,19.4,12.4,16.0,11.1,3.6,0.8,12.6,6.2,,0.2,0.1,0.3,0.134,,1.2,3.5,4.7,0.3
Terrence Jone,SA,26,6,193,21.4,0.583,0.173,0.469,5.5,21.3,14.1,20.0,2.0,6.4,18.4,26.8,,0.1,0.4,0.5,0.123,,-0.4,3.5,3.1,0.4
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Kaza Kean,RA,24,27,551,12.5,0.446,0.318,0.260,2.7,12.3,7.5,35.9,2.6,0.2,17.7,20.7,,0.1,0.9,1.0,0.086,,-1.4,0.4,-1.0,0.2
Luke Kennar,GR,,1,40,28.2,0.729,0.308,0.846,2.8,8.4,5.6,12.5,5.0,0.0,10.1,21.7,,0.2,0.1,0.3,0.336,,5.7,0.2,5.9,0.1
Taylor Kin,AC,29,9,93,6.8,0.482,0.545,0.409,5.8,22.5,14.3,3.1,0.5,2.7,18.8,14.5,,-0.1,0.1,0.0,-0.003,,-5.3,-0.6,-5.9,-0.1
Bronson Koeni,GR,23,30,661,11.2,0.568,0.594,0.047,0.8,9.1,5.0,9.3,1.1,0.1,12.7,19.8,,0.4,0.5,0.8,0.062,,0.1,-2.5,-2.4,-0.1
Furkan Korkma,DE,,9,287,11.6,0.449,0.514,0.243,3.0,13.8,8.5,16.3,1.8,1.3,10.9,25.2,,-0.2,0.2,0.0,-0.002,,-1.5,-1.5,-3.0,-0.1
Luke Korne,WE,22,29,927,19.1,0.619,0.506,0.156,4.4,16.6,10.5,10.8,1.2,3.9,10.3,20.0,,2.2,1.2,3.4,0.176,,3.0,1.1,4.1,2.3
Skal Labissier,RE,21,2,70,35.4,0.728,0.097,0.548,16.1,30.4,23.1,10.3,0.7,12.9,17.2,27.0,,0.3,0.2,0.4,0.302,,4.1,6.3,10.3,0.4
T.J. Lea,FO,,3,98,24.9,0.633,0.241,0.056,14.6,14.5,14.6,1.9,0.5,0.8,6.7,25.5,,0.3,0.0,0.4,0.175,,3.8,-6.5,-2.7,0.0
Jeff Ledbette,AU,29,25,616,16.4,0.603,0.712,0.233,2.2,10.9,6.7,22.3,3.2,0.3,19.4,21.3,,1.0,0.9,1.9,0.151,,3.3,0.1,3.4,1.4
Damion Le,SA,25,25,719,16.4,0.554,0.387,0.336,4.6,13.3,9.4,12.6,2.4,0.6,13.2,23.2,,0.9,0.8,1.7,0.111,,0.7,-0.7,0.0,0.6
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Daesung Le,HA,27,11,95,6.4,0.509,0.708,0.333,4.4,6.8,5.6,17.5,0.5,0.0,20.3,15.2,,0.0,0.0,0.1,0.027,,-2.0,-3.0,-5.0,-0.1
Raven Le,SA,,5,42,2.3,0.432,0.462,0.154,2.8,4.7,3.8,3.0,3.5,0.0,26.5,19.4,,-0.1,0.0,-0.1,-0.112,,-6.8,-1.4,-8.2,-0.1
Walter Lemon Jr,FO,25,30,1114,19.4,0.557,0.193,0.266,1.7,11.9,6.6,26.9,2.8,0.5,14.1,26.3,,1.8,1.0,2.8,0.119,,2.6,-0.9,1.7,1.7
Justin Leo,OK,22,28,424,11.7,0.584,0.659,0.230,3.1,15.9,9.6,3.3,1.1,1.4,8.6,14.9,,0.5,0.4,0.9,0.105,,-1.2,-1.3,-2.5,-0.1
JeQuan Lewi,WI,23,31,928,9.9,0.539,0.363,0.210,1.2,6.9,4.1,24.0,2.6,0.3,26.2,16.5,,-0.3,0.6,0.4,0.019,,-1.6,-1.1,-2.7,-0.3
Julien Lewi,RI,25,26,398,14.5,0.613,0.514,0.174,3.3,12.3,7.8,6.8,2.2,0.6,10.9,17.4,,0.7,0.2,0.9,0.109,,1.5,-1.9,-0.5,0.3
Shawn Lon,DE,25,13,261,21.1,0.565,0.046,0.481,12.7,24.0,18.4,17.4,1.8,5.5,18.6,25.7,,0.3,0.4,0.7,0.121,,-0.6,2.9,2.3,0.5
Carlos Lopez-Sos,DE,27,1,4,3.0,0.000,0.000,0.000,26.6,26.1,26.4,31.6,0.0,0.0,0.0,10.4,,0.0,0.0,0.0,0.014,,-2.7,0.7,-2.1,0.0
Marc Lovin,DE,23,15,223,8.9,0.538,0.684,0.171,4.8,12.6,8.8,11.5,0.4,1.4,18.9,18.8,,0.0,0.1,0.1,0.017,,-1.3,-2.4,-3.7,-0.2
Tyler Lydo,RI,,15,470,17.6,0.644,0.550,0.136,7.6,20.7,14.2,8.6,1.6,1.5,8.1,13.7,,1.3,0.3,1.6,0.165,,3.7,0.0,3.8,1.1
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Scott Machad,SB,27,28,844,18.7,0.576,0.304,0.328,1.2,10.2,5.8,38.9,1.7,0.3,18.1,23.0,,2.1,0.5,2.5,0.144,,2.2,-1.8,0.4,0.8
Josh Magett,HA,28,25,889,14.9,0.492,0.431,0.320,1.4,9.0,5.2,40.5,2.4,0.4,18.3,22.5,,0.6,0.9,1.6,0.085,,0.6,-1.3,-0.8,0.4
Derrick Mark,HA,24,29,514,7.2,0.416,0.298,0.149,1.8,9.5,5.6,19.7,2.5,0.8,19.3,15.2,,-0.6,0.6,0.0,0.002,,-4.5,0.4,-4.2,-0.5
Charlie Marquard,LI,,4,23,5.6,0.315,0.667,0.133,18.1,4.6,11.4,6.7,2.1,0.0,0.0,29.1,,-0.1,0.0,0.0,-0.054,,-2.0,-4.8,-6.8,0.0
Kendall Marshal,AC,26,3,43,-2.7,0.545,0.273,0.000,0.0,12.2,6.2,27.3,1.1,0.0,54.2,23.6,,-0.3,0.0,-0.2,-0.268,,-12.2,-2.0,-14.2,-0.2
Zeke Marshal,GR,27,15,153,16.3,0.679,0.000,0.707,10.9,12.4,11.7,2.1,1.6,5.9,24.0,20.3,,0.2,0.2,0.4,0.132,,-2.5,0.9,-1.7,0.0
Jarell Marti,ME,23,2,54,2.0,0.418,0.400,0.120,2.0,19.8,10.9,4.9,1.7,1.4,23.3,26.2,,-0.2,0.0,-0.2,-0.176,,-9.2,-2.8,-12.0,-0.2
Bruce Masse,GR,27,1,7,-0.9,0.000,0.000,0.000,0.0,0.0,0.0,18.5,0.0,0.0,0.0,6.3,,0.0,0.0,0.0,-0.080,,-10.2,-5.8,-15.9,0.0
Jordan Mathew,HA,23,29,630,10.3,0.489,0.557,0.216,2.3,9.1,5.7,9.2,2.0,0.4,10.6,20.8,,-0.1,0.6,0.4,0.034,,-1.6,-1.5,-3.1,-0.3
Mangok Mathian,SW,25,23,596,16.1,0.529,0.005,0.301,14.2,24.3,19.1,5.9,1.2,3.2,15.8,20.7,,0.3,0.8,1.0,0.083,,-2.9,0.7,-2.1,0.0
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
James Michael McAdo,DE,25,14,395,11.5,0.451,0.246,0.447,6.5,15.1,10.8,11.7,2.2,4.0,15.5,17.0,,-0.2,0.5,0.3,0.034,,-3.0,2.4,-0.6,0.2
Tahjere McCal,LI,23,29,811,11.9,0.531,0.215,0.426,5.5,12.5,9.0,14.8,2.9,1.4,19.2,14.9,,0.2,1.5,1.7,0.103,,-2.2,3.2,1.0,1.0
Erik McCre,SL,24,12,415,13.6,0.513,0.359,0.233,3.5,14.3,8.6,12.8,1.8,1.1,13.4,27.0,,-0.2,0.2,0.0,0.002,,-1.4,-1.4,-2.8,-0.1
Erik McCre,SF,24,13,377,14.1,0.540,0.419,0.308,2.9,16.2,9.4,5.7,1.0,2.4,11.3,24.1,,0.1,0.3,0.4,0.045,,-2.2,-2.1,-4.2,-0.3
Erik McCre,TOT,24,25,792,13.8,0.526,0.386,0.267,3.2,15.2,9.0,9.4,1.4,1.7,12.4,25.6,,-0.1,0.5,0.4,0.022,,-1.8,-1.7,-3.5,-0.5
Chris McCulloug,WI,22,5,126,16.0,0.490,0.255,0.549,7.0,25.7,16.6,9.1,4.1,4.3,18.1,25.5,,-0.1,0.3,0.1,0.052,,-4.0,2.8,-1.1,0.0
KJ McDaniel,GR,24,15,371,18.2,0.520,0.339,0.229,7.5,19.6,13.5,9.4,2.2,3.4,12.4,28.5,,0.1,0.6,0.6,0.084,,-0.9,0.2,-0.6,0.2
Alfonzo McKinni,RA,25,16,491,14.2,0.533,0.355,0.217,6.2,22.5,14.4,6.6,1.4,1.4,12.6,22.7,,0.2,0.9,1.1,0.108,,-1.4,0.2,-1.1,0.2
Trey McKinney-Jone,FO,27,20,530,16.0,0.585,0.208,0.328,3.1,10.7,6.8,17.5,2.3,0.9,14.3,19.4,,0.9,0.4,1.3,0.122,,1.4,-1.0,0.4,0.5
Ben McLemor,ME,,1,16,8.6,0.500,0.750,0.000,0.0,13.4,6.7,0.0,5.9,0.0,20.0,25.8,,0.0,0.0,0.0,-0.067,,-4.6,-3.3,-7.8,0.0
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Kennedy Meek,RA,22,25,689,18.0,0.525,0.033,0.192,16.8,20.8,18.8,7.0,1.3,2.8,12.6,21.8,,0.9,1.3,2.1,0.149,,-0.6,1.4,0.7,0.8
Malcolm Mille,RA,24,21,556,14.3,0.559,0.618,0.298,5.7,14.6,10.2,10.1,1.5,2.1,13.3,18.3,,0.7,0.9,1.6,0.138,,1.1,1.2,2.3,1.0
Elijah Millsa,WO,30,23,675,15.9,0.549,0.371,0.397,2.3,17.2,9.9,13.2,2.5,1.6,13.8,24.2,,0.4,0.8,1.2,0.084,,-0.3,0.5,0.2,0.6
Akil Mitchel,LI,25,24,625,12.3,0.551,0.176,0.277,7.3,19.3,13.3,10.6,2.0,2.6,21.7,14.3,,0.0,1.2,1.2,0.091,,-3.2,3.6,0.4,0.6
Tony Mitchel,SF,28,28,918,19.3,0.552,0.521,0.216,3.8,18.0,10.8,23.1,2.3,2.1,14.0,28.6,,0.9,1.0,1.9,0.100,,2.9,0.5,3.3,2.0
Naz Mitrou-Lon,SL,24,26,881,12.6,0.521,0.647,0.175,1.1,18.7,9.4,19.4,1.6,0.2,15.7,22.6,,-0.1,0.5,0.4,0.024,,0.1,-0.9,-0.8,0.4
Malik Mon,SW,,1,41,11.5,0.463,0.778,0.000,0.0,21.5,10.5,17.3,1.2,0.0,10.0,31.1,,-0.1,0.0,0.0,-0.036,,-0.2,-3.7,-3.9,0.0
Luis Monter,GR,24,14,486,12.9,0.503,0.369,0.405,3.2,19.3,11.3,14.7,2.4,2.0,15.0,21.0,,0.0,0.7,0.8,0.077,,-1.3,1.9,0.6,0.5
Ben Moor,FO,22,27,770,16.6,0.616,0.167,0.517,10.3,16.9,13.5,8.2,1.6,1.3,15.9,16.2,,1.6,0.6,2.2,0.140,,1.7,-0.2,1.5,1.1
J.J. Moor,LI,26,28,467,11.2,0.493,0.423,0.351,2.7,8.6,5.6,7.3,1.6,0.5,7.8,21.9,,0.0,0.6,0.6,0.064,,-2.8,-1.8,-4.6,-0.5
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Marquise Moor,WO,23,18,348,7.0,0.399,0.103,0.115,3.8,12.1,8.0,10.8,0.7,1.5,9.0,12.7,,-0.2,0.2,0.0,-0.006,,-4.4,0.0,-4.4,-0.4
Jeremy Morga,ME,22,13,256,7.6,0.432,0.756,0.090,1.3,12.1,6.7,7.3,2.0,2.1,7.9,14.2,,-0.1,0.1,0.0,0.009,,-1.6,-0.6,-2.2,0.0
Yannis Mori,OK,24,13,167,13.9,0.591,0.150,0.225,9.7,16.8,13.3,7.7,0.6,5.3,12.0,12.5,,0.3,0.2,0.5,0.139,,-1.7,2.1,0.5,0.2
Jamel Morri,GR,25,32,790,13.5,0.529,0.406,0.146,1.7,11.7,6.7,12.7,1.8,0.2,11.4,23.8,,0.3,0.8,1.1,0.067,,-0.4,-1.7,-2.1,0.0
Jaylen Morri,HA,22,30,941,13.7,0.567,0.259,0.291,3.3,12.8,8.0,11.6,1.9,1.2,12.4,16.2,,1.0,1.0,2.0,0.103,,-0.4,1.0,0.7,1.0
Monte Morri,RI,22,26,877,20.0,0.589,0.332,0.245,3.5,11.2,7.3,25.1,2.5,0.1,10.7,20.0,,2.8,0.4,3.3,0.178,,4.2,-1.1,3.1,1.9
Jonathan Motle,TE,22,23,758,22.5,0.586,0.072,0.372,10.7,22.8,16.5,8.2,1.4,3.7,12.2,24.7,,1.8,0.8,2.6,0.166,,1.2,0.5,1.7,1.2
Mychal Mulde,WC,23,28,862,9.2,0.489,0.577,0.126,2.3,14.3,8.5,6.1,1.8,1.0,7.5,12.7,,0.1,1.0,1.1,0.063,,-1.3,0.9,-0.4,0.6
Xavier Munfor,WI,25,24,854,21.1,0.625,0.319,0.360,1.9,12.2,7.2,23.6,2.5,0.9,16.7,26.0,,1.8,0.8,2.5,0.141,,3.9,-0.5,3.4,1.9
Kamari Murph,LI,24,30,927,10.4,0.497,0.303,0.226,4.6,20.2,12.4,10.1,1.5,2.4,16.0,17.1,,-0.4,1.7,1.3,0.067,,-3.8,2.6,-1.2,0.3
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Mike Muscal,HA,26,3,53,26.8,0.757,0.583,0.167,8.0,10.2,9.1,13.6,1.8,4.8,18.9,25.1,,0.2,0.1,0.2,0.214,,6.1,0.2,6.2,0.2
Abdel Nade,MA,24,4,148,14.3,0.548,0.328,0.358,2.9,14.1,8.5,6.4,1.3,3.8,16.2,26.5,,0.0,0.1,0.1,0.034,,-3.2,-0.9,-4.1,-0.1
Alonzo Nelson-Odad,SL,24,7,158,12.0,0.591,0.067,0.867,13.7,16.2,14.9,4.6,0.0,3.4,21.0,14.2,,0.2,0.1,0.3,0.078,,-2.8,-0.4,-3.2,-0.1
Derick Newto,WC,22,20,317,3.0,0.369,0.724,0.237,0.7,12.4,6.7,7.6,0.8,0.3,9.7,12.7,,-0.4,0.2,-0.2,-0.026,,-4.5,-1.2,-5.7,-0.5
Georges Nian,SA,24,26,860,19.1,0.638,0.346,0.139,4.7,15.9,10.8,21.9,1.5,1.0,17.8,22.9,,1.8,0.9,2.7,0.149,,3.5,-0.1,3.3,1.9
Georges Nian,TOT,24,30,989,19.3,0.645,0.340,0.123,4.7,16.2,10.8,20.6,1.7,0.9,17.7,22.7,,2.0,1.0,3.0,0.147,,3.3,-0.1,3.1,2.1
Georges Nian,SL,24,4,129,20.1,0.692,0.302,0.019,4.8,18.0,11.0,11.7,2.6,0.7,17.1,21.4,,0.2,0.1,0.4,0.134,,1.8,-0.2,1.6,0.2
Austin Nichol,ME,23,23,518,16.2,0.572,0.156,0.137,6.2,20.5,13.4,2.8,0.5,5.6,12.9,20.4,,0.4,0.3,0.7,0.069,,-2.6,-0.8,-3.4,-0.3
Landry Nnok,GR,23,32,1045,21.5,0.622,0.006,0.532,15.0,21.6,18.3,10.7,1.1,5.3,17.6,19.8,,2.5,1.6,4.1,0.189,,1.5,3.3,4.9,3.0
Joakim Noa,WE,,1,23,20.1,0.827,0.000,0.200,14.7,9.7,12.2,26.5,2.2,3.7,42.4,18.1,,0.0,0.0,0.1,0.155,,1.1,2.0,3.1,0.0
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Ike Nwam,SF,24,27,797,12.5,0.577,0.693,0.181,2.1,8.9,5.4,11.7,1.3,0.4,13.0,19.8,,0.7,0.3,1.0,0.062,,1.3,-2.3,-1.1,0.3
J.J. O'Brie,AC,25,29,967,13.5,0.570,0.351,0.267,2.0,12.2,7.2,11.8,1.7,0.9,11.2,15.7,,1.3,0.7,2.0,0.099,,0.3,0.7,1.0,1.2
Daniel Ochef,MA,24,6,144,10.3,0.539,0.071,0.214,13.5,19.8,16.7,11.5,0.7,5.6,35.7,14.0,,-0.1,0.2,0.1,0.028,,-3.9,3.5,-0.3,0.1
Daniel Ochef,WC,24,12,206,19.8,0.628,0.000,0.443,13.1,23.7,18.5,7.8,2.1,5.5,22.3,22.6,,0.2,0.4,0.6,0.132,,-2.0,2.8,0.8,0.2
Daniel Ochef,TOT,24,18,350,15.9,0.604,0.020,0.378,13.3,22.1,17.8,9.3,1.5,5.5,26.4,19.0,,0.1,0.6,0.7,0.089,,-2.8,3.1,0.3,0.3
Jon Octeu,WC,26,6,118,23.5,0.693,0.216,0.432,4.8,11.7,8.3,20.8,3.7,0.7,10.2,17.9,,0.5,0.2,0.7,0.275,,4.6,1.0,5.6,0.4
Emeka Okafo,DE,35,24,472,18.6,0.635,0.000,0.369,15.4,25.4,20.4,11.1,1.0,3.9,21.3,14.5,,0.9,0.6,1.5,0.150,,0.1,2.2,2.3,0.8
Kevin Olekaib,CA,25,22,506,14.0,0.536,0.598,0.168,4.2,13.1,8.5,9.8,2.3,0.9,7.9,18.1,,0.6,0.4,1.0,0.096,,1.5,-0.7,0.8,0.6
Cameron Olive,WI,,21,498,15.9,0.533,0.266,0.196,7.1,22.9,15.2,8.0,1.6,3.3,11.8,22.0,,0.2,0.6,0.8,0.079,,-1.4,0.2,-1.2,0.2
Royce O'Neal,SL,,1,37,0.7,0.308,0.529,0.118,5.6,9.4,7.4,12.1,1.3,0.0,14.4,24.2,,-0.2,0.0,-0.2,-0.202,,-7.7,-3.5,-11.1,-0.1
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Chinanu Onuak,RI,21,21,517,18.6,0.570,0.013,0.346,14.2,25.4,19.8,14.3,1.9,4.3,19.4,17.5,,0.9,0.6,1.4,0.135,,0.5,3.0,3.5,1.2
Princeton Onwa,WE,,3,27,4.9,0.370,0.400,0.800,12.5,8.3,10.4,9.3,1.8,0.0,22.8,14.3,,0.0,0.0,0.0,-0.006,,-3.8,-0.6,-4.4,0.0
Reggis Onwukamuch,LK,25,25,218,6.0,0.425,0.000,0.474,7.4,16.5,11.9,1.3,1.4,3.2,11.6,10.5,,-0.1,0.3,0.2,0.038,,-6.0,0.5,-5.5,-0.3
Michael Orri,AC,,6,119,5.1,0.388,0.200,0.267,2.7,7.9,5.4,31.1,1.6,0.0,39.6,9.9,,-0.1,0.1,0.0,-0.014,,-5.4,-1.5,-6.9,-0.2
Cedi Osma,CA,,1,39,11.6,0.389,0.435,0.391,2.7,20.2,11.2,8.4,5.0,4.5,10.0,32.8,,-0.1,0.1,-0.1,-0.082,,-5.9,0.9,-4.9,0.0
Yakuba Ouattar,LI,26,1,31,16.3,0.651,0.667,0.444,0.0,17.1,8.5,10.0,3.1,0.0,8.5,16.0,,0.1,0.1,0.1,0.207,,0.7,0.4,1.1,0.0
Marcus Paig,SW,24,28,903,13.0,0.527,0.553,0.186,1.4,8.6,4.9,20.4,2.1,0.8,14.1,20.7,,0.4,0.7,1.1,0.057,,0.7,-0.9,-0.2,0.7
Georgios Papagianni,RE,20,10,271,16.5,0.547,0.009,0.165,10.6,27.1,18.6,6.3,0.7,5.0,16.3,22.1,,0.1,0.4,0.5,0.092,,-3.1,2.1,-1.0,0.1
Tony Parke,WO,24,7,54,19.7,0.619,0.000,0.250,14.4,21.9,18.2,2.9,3.6,1.6,14.5,16.9,,0.1,0.1,0.2,0.170,,-0.9,0.3,-0.6,0.0
Justin Patto,WO,,17,319,21.2,0.552,0.021,0.257,10.8,18.2,14.6,12.6,2.3,5.9,13.3,24.9,,0.4,0.5,0.9,0.136,,-0.9,2.9,2.0,0.5
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Brandon Pau,AU,26,1,29,16.9,0.722,0.778,0.000,4.0,22.4,13.5,16.0,3.4,0.0,30.8,19.6,,0.0,0.1,0.1,0.126,,1.3,1.2,2.5,0.1
Adreian Payn,LK,26,17,424,18.3,0.555,0.272,0.367,7.9,24.9,16.4,9.7,2.0,3.3,15.9,24.2,,0.3,0.7,1.1,0.121,,-1.3,1.2,-0.1,0.3
Gary Payton I,WI,25,3,96,16.3,0.534,0.354,0.167,3.4,19.6,11.7,13.7,4.4,1.9,18.9,27.5,,-0.1,0.2,0.1,0.033,,-1.8,1.4,-0.4,0.1
L.J. Pea,MA,21,26,721,10.6,0.537,0.383,0.321,2.0,9.7,5.8,12.8,1.6,0.7,16.5,19.3,,0.1,0.4,0.6,0.038,,-1.6,-0.9,-2.5,-0.1
Kendrick Perkin,CA,33,26,558,15.8,0.555,0.000,0.430,9.3,28.4,18.5,14.3,1.4,2.4,21.2,19.9,,0.1,0.6,0.8,0.068,,-2.6,1.8,-0.8,0.3
London Perrante,CA,23,25,893,11.1,0.521,0.479,0.294,1.1,8.1,4.5,30.3,1.3,0.0,20.7,18.0,,0.4,0.3,0.7,0.038,,-0.3,-2.6,-2.9,-0.3
Alec Peter,NA,22,22,764,17.3,0.627,0.634,0.178,6.1,18.3,12.1,7.2,0.8,0.5,7.8,18.5,,2.2,0.4,2.6,0.163,,3.7,-2.1,1.6,1.1
Luke Petrase,SW,22,29,609,10.4,0.513,0.564,0.067,2.6,19.6,10.8,9.6,1.7,3.5,13.2,14.8,,0.0,0.8,0.8,0.062,,-2.2,2.0,-0.2,0.5
John Petrucell,LK,25,21,355,16.3,0.619,0.206,0.284,7.9,13.5,10.7,8.5,2.7,1.5,14.8,16.7,,0.6,0.5,1.1,0.152,,0.4,0.9,1.3,0.5
Marshall Plumle,TOT,25,29,773,16.3,0.621,0.017,0.546,12.4,18.8,15.7,9.6,0.9,2.5,19.1,14.6,,1.3,0.7,2.1,0.127,,0.0,1.8,1.8,1.2
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Marshall Plumle,AC,25,27,717,15.7,0.620,0.019,0.487,12.0,19.1,15.6,9.8,0.9,2.7,19.5,13.9,,1.2,0.7,1.8,0.123,,-0.1,2.1,2.0,1.2
Marshall Plumle,WI,25,2,56,23.0,0.626,0.000,1.056,17.7,14.9,16.3,8.1,1.7,0.0,15.9,23.3,,0.2,0.0,0.2,0.180,,1.7,-2.4,-0.8,0.0
Miles Plumle,HA,29,2,32,1.1,0.429,0.000,0.000,6.6,13.5,10.0,4.3,3.0,5.3,41.7,15.7,,-0.1,0.1,-0.1,-0.105,,-9.9,4.3,-5.6,0.0
Kendall Pollar,SL,23,13,183,7.6,0.405,0.067,0.300,6.8,14.6,10.4,8.3,2.9,1.4,16.1,18.9,,-0.4,0.2,-0.2,-0.047,,-6.6,0.6,-5.9,-0.3
Alex Poythres,FO,24,6,201,19.9,0.555,0.200,0.316,9.9,21.2,15.3,13.0,1.2,2.8,13.6,26.3,,0.3,0.2,0.5,0.111,,0.9,-0.9,0.0,0.2
T.J. Pric,LK,24,27,691,7.4,0.460,0.502,0.078,1.9,8.5,5.2,14.3,2.5,1.4,17.2,16.3,,-0.6,0.8,0.2,0.014,,-2.7,0.5,-2.2,-0.1
Rodney Pryo,SF,25,23,563,11.5,0.530,0.463,0.195,5.0,16.9,10.8,9.6,0.7,1.0,12.9,18.7,,0.2,0.3,0.5,0.046,,-1.5,-1.5,-3.0,-0.2
Jacob Pulle,DE,28,14,398,13.4,0.516,0.480,0.199,0.5,6.6,3.6,25.8,1.7,0.4,15.5,26.4,,0.0,0.2,0.2,0.022,,-0.1,-3.7,-3.8,-0.3
Rodney Purvi,LK,23,28,1077,13.5,0.516,0.402,0.150,1.3,9.3,5.3,15.8,1.5,0.4,11.0,24.1,,0.3,0.9,1.3,0.056,,0.1,-1.7,-1.6,0.2
Maksym Pustozvono,CA,30,17,209,4.9,0.475,0.560,0.120,3.0,11.8,7.3,4.8,1.2,1.7,18.6,13.2,,-0.2,0.1,-0.1,-0.017,,-4.1,-0.7,-4.8,-0.2
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Raphiael Putne,HA,27,29,803,20.4,0.589,0.473,0.224,6.7,25.1,15.8,8.3,1.7,7.3,15.0,24.7,,0.8,1.6,2.4,0.141,,0.4,3.1,3.5,1.8
